time,discharge_m3s,acc_24hr,Storm_Surge_predicted_RF,event_id,event_time,Lag_RF_minus_RD_hr,Lag_NTR_minus_RD_hr
1988-02-28 06:00:00,3.73782375,0.0,0.025883333,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 07:00:00,3.73782375,0.0,0.021569444,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 08:00:00,3.73782375,0.0,0.025243056,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 09:00:00,3.73782375,0.0,0.012951389,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 10:00:00,3.73782375,0.0,0.015684722,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 11:00:00,3.73782375,0.0,0.030426389,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 12:00:00,3.73782375,0.0,0.031155556,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 13:00:00,3.73782375,0.0,0.024911111,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 14:00:00,3.73782375,0.0,0.0277,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 15:00:00,3.73782375,0.0,0.041522222,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 16:00:00,3.73782375,0.0,0.040373611,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 17:00:00,3.73782375,0.0,0.049272222,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 18:00:00,3.73782375,0.0,0.061197222,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 19:00:00,3.73782375,0.0,0.065116667,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 20:00:00,3.73782375,0.0,0.082086111,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 21:00:00,3.73782375,0.0,0.088086111,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 22:00:00,3.73782375,0.0,0.100068056,181,1988-03-04 00:00:00,-1.0,7.0
1988-02-28 23:00:00,3.73782375,0.0,0.113055556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 00:00:00,3.086536279,0.0,0.100161111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 01:00:00,3.086536279,0.0,0.107618056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 02:00:00,3.086536279,0.0,0.110122222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 03:00:00,3.086536279,0.0,0.108618056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 04:00:00,3.086536279,0.0,0.105122222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 05:00:00,3.086536279,0.0,0.110626389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 06:00:00,3.086536279,0.0,0.0981375,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 07:00:00,3.086536279,0.0,0.101658333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 08:00:00,3.086536279,0.0,0.100140278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 09:00:00,3.086536279,0.0,0.100677778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 10:00:00,3.086536279,0.0,0.097190278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 11:00:00,3.086536279,0.0,0.099719444,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 12:00:00,3.086536279,0.0,0.108269444,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 13:00:00,3.086536279,0.0,0.100688889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 14:00:00,3.086536279,0.0,0.108183333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 15:00:00,3.086536279,0.0,0.113640278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 16:00:00,3.086536279,0.0,0.113063889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 17:00:00,3.086536279,0.0,0.110444444,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 18:00:00,3.086536279,0.0,0.11685,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 19:00:00,3.086536279,0.0,0.133315278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 20:00:00,3.086536279,0.0,0.144708333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 21:00:00,3.086536279,0.0,0.151181944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 22:00:00,3.086536279,0.0,0.175680556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-01 23:00:00,3.086536279,0.0,0.189218056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 00:00:00,2.775050966,0.0,0.183780556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 01:00:00,2.775050966,0.0,0.180351389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 02:00:00,2.775050966,0.0,0.194905556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 03:00:00,2.775050966,0.0,0.191426389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 04:00:00,2.775050966,0.0,0.178870833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 05:00:00,2.775050966,0.0,0.174230556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 06:00:00,2.775050966,0.0,0.169518056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 07:00:00,2.775050966,0.0,0.151747222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 08:00:00,2.775050966,0.0,0.148941667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 09:00:00,2.775050966,0.0,0.135081944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 10:00:00,2.775050966,0.0,0.132175,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 11:00:00,2.775050966,0.0,0.122226389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 12:00:00,2.775050966,0.0,0.125251389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 13:00:00,2.775050966,0.0,0.124230556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 14:00:00,2.775050966,0.0,0.126133333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 15:00:00,2.775050966,0.0,0.136986111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 16:00:00,2.775050966,0.0,0.1288,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 17:00:00,2.775050966,0.0,0.150593056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 18:00:00,2.775050966,0.0,0.166405556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 19:00:00,2.775050966,0.0,0.171269444,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 20:00:00,2.775050966,0.0,0.182138889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 21:00:00,2.775050966,0.0,0.191066667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 22:00:00,2.775050966,0.0,0.197104167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-02 23:00:00,2.775050966,0.0,0.210197222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 00:00:00,27.75050966,3.79720654,0.226336111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 01:00:00,27.75050966,5.453848599,0.237565278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 02:00:00,27.75050966,6.971676528,0.246823611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 03:00:00,27.75050966,8.239673278,0.273073611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 04:00:00,27.75050966,9.600548729,0.297390278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 05:00:00,27.75050966,11.37068289,0.316683333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 06:00:00,27.75050966,13.66160259,0.323904167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 07:00:00,27.75050966,14.47453147,0.307026389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 08:00:00,27.75050966,15.52562245,0.294111111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 09:00:00,27.75050966,17.1517044,0.299077778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 10:00:00,27.75050966,18.5067088,0.305048611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 11:00:00,27.75050966,20.38259268,0.301947222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 12:00:00,27.75050966,25.18460419,0.272711111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 13:00:00,27.75050966,26.90073112,0.261456944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 14:00:00,27.75050966,30.0664342,0.282136111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 15:00:00,27.75050966,31.06492054,0.323768056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 16:00:00,27.75050966,31.97189981,0.255306944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 17:00:00,27.75050966,35.54920519,0.257743056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 18:00:00,27.75050966,38.04377349,0.281201389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 19:00:00,27.75050966,41.13723645,0.257693056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 20:00:00,27.75050966,47.18851682,0.270122222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 21:00:00,27.75050966,55.34501643,0.294613889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 22:00:00,27.75050966,60.06106106,0.272245833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-03 23:00:00,27.75050966,69.9,0.283902778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 00:00:00,104.4891639,67.03059662,0.296715278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 01:00:00,104.4891639,66.47530582,0.307668056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 02:00:00,104.4891639,66.29228705,0.312718056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 03:00:00,104.4891639,66.04679952,0.327786111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 04:00:00,104.4891639,65.95301109,0.371988889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 05:00:00,104.4891639,65.25884994,0.362255556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 06:00:00,104.4891639,63.96800264,0.380480556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 07:00:00,104.4891639,64.28595085,0.385716667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 08:00:00,104.4891639,63.89561031,0.374911111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 09:00:00,104.4891639,63.09243714,0.3720625,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 10:00:00,104.4891639,62.48849166,0.330151389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 11:00:00,104.4891639,61.36826118,0.305211111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 12:00:00,104.4891639,57.276322,0.31625,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 13:00:00,104.4891639,55.75132795,0.331179167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 14:00:00,104.4891639,52.66765479,0.339073611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 15:00:00,104.4891639,52.14297966,0.302955556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 16:00:00,104.4891639,51.38986092,0.265781944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 17:00:00,104.4891639,47.96799998,0.278608333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 18:00:00,104.4891639,45.75908414,0.270451389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 19:00:00,104.4891639,43.42971054,0.240315278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 20:00:00,104.4891639,38.0648125,0.247243056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 21:00:00,104.4891639,30.89903132,0.240255556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 22:00:00,104.4891639,27.58660738,0.2273625,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-04 23:00:00,104.4891639,19.3,0.227620833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 00:00:00,65.12874716,18.38492833,0.2099375,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 01:00:00,65.12874716,17.29690206,0.215394444,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 02:00:00,65.12874716,15.97208099,0.2339875,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 03:00:00,65.12874716,14.96002491,0.219643056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 04:00:00,65.12874716,13.70866171,0.221395833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 05:00:00,65.12874716,12.65293423,0.224245833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 06:00:00,65.12874716,11.6627214,0.202113889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 07:00:00,65.12874716,10.55080064,0.195002778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 08:00:00,65.12874716,9.895307034,0.172933333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 09:00:00,65.12874716,9.07897337,0.158780556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 10:00:00,65.12874716,8.353605041,0.136559722,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 11:00:00,65.12874716,7.60936208,0.132291667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 12:00:00,65.12874716,6.915379704,0.115952778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 13:00:00,65.12874716,6.732883202,0.105491667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 14:00:00,65.12874716,6.660356746,0.115948611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 15:00:00,65.12874716,6.198731447,0.128345833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 16:00:00,65.12874716,6.050443072,0.108616667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 17:00:00,65.12874716,5.907025039,0.121858333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 18:00:00,65.12874716,5.639347534,0.131102778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 19:00:00,65.12874716,4.880345598,0.123301389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 20:00:00,65.12874716,4.209686214,0.149529167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 21:00:00,65.12874716,3.222398266,0.149825,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 22:00:00,65.12874716,1.840419718,0.152126389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-05 23:00:00,65.12874716,0.3,0.166490278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 00:00:00,23.30476475,0.287268513,0.180905556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 01:00:00,23.30476475,0.273943524,0.152354167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 02:00:00,23.30476475,0.263955433,0.173875,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 03:00:00,23.30476475,0.253502297,0.191463889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 04:00:00,23.30476475,0.237778473,0.192158333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 05:00:00,23.30476475,0.217532933,0.190925,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 06:00:00,23.30476475,0.207673367,0.195766667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 07:00:00,23.30476475,0.188717035,0.192638889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 08:00:00,23.30476475,0.183460204,0.166509722,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 09:00:00,23.30476475,0.176885085,0.154338889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 10:00:00,23.30476475,0.151194496,0.142118056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 11:00:00,23.30476475,0.139784066,0.108825,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 12:00:00,23.30476475,0.123694109,0.112434722,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 13:00:00,23.30476475,0.115057725,0.104959722,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 14:00:00,23.30476475,0.105554266,0.103345833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 15:00:00,23.30476475,0.093368358,0.100663889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 16:00:00,23.30476475,0.087796195,0.099897222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 17:00:00,23.30476475,0.075769792,0.097095833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 18:00:00,23.30476475,0.057794834,0.097256944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 19:00:00,23.30476475,0.052707419,0.100370833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 20:00:00,23.30476475,0.036984458,0.104536111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 21:00:00,23.30476475,0.033553979,0.092697222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 22:00:00,23.30476475,0.011911839,0.099879167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-06 23:00:00,23.30476475,0.0,0.104070833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 00:00:00,11.63822395,0.0,0.104294444,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 01:00:00,11.63822395,0.0,0.108502778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 02:00:00,11.63822395,0.0,0.109723611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 03:00:00,11.63822395,0.0,0.131006944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 04:00:00,11.63822395,0.0,0.136333333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 05:00:00,11.63822395,0.0,0.139693056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 06:00:00,11.63822395,0.0,0.146081944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 07:00:00,11.63822395,0.0,0.150480556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 08:00:00,11.63822395,0.0,0.154873611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 09:00:00,11.63822395,0.0,0.16125,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 10:00:00,11.63822395,0.0,0.166626389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 11:00:00,11.63822395,0.0,0.161922222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 12:00:00,11.63822395,0.0,0.161159722,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 13:00:00,11.63822395,0.0,0.151329167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 14:00:00,11.63822395,0.0,0.137405556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 15:00:00,11.63822395,0.0,0.140447222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 16:00:00,11.63822395,0.0,0.133468056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 17:00:00,11.63822395,0.0,0.122451389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 18:00:00,11.63822395,0.0,0.117404167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 19:00:00,11.63822395,0.0,0.116366667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 20:00:00,11.63822395,0.0,0.116331944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 21:00:00,11.63822395,0.0,0.114293056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 22:00:00,11.63822395,0.0,0.115263889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-07 23:00:00,11.63822395,0.0,0.113255556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 00:00:00,8.80653929,0.460750976,0.110263889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 01:00:00,8.80653929,0.709813585,0.114309722,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 02:00:00,8.80653929,0.928326018,0.109377778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 03:00:00,8.80653929,1.0456873,0.1014625,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 04:00:00,8.80653929,1.099434542,0.096580556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 05:00:00,8.80653929,1.367945143,0.088725,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 06:00:00,8.80653929,1.462228628,0.078884722,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 07:00:00,8.80653929,1.567591945,0.070084722,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 08:00:00,8.80653929,1.660362962,0.0663125,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 09:00:00,8.80653929,1.820020062,0.070545833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 10:00:00,8.80653929,2.007778977,0.064766667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 11:00:00,8.80653929,2.119071366,0.070965278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 12:00:00,8.80653929,2.351012452,0.075152778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 13:00:00,8.80653929,2.512255498,0.075297222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 14:00:00,8.80653929,2.755809665,0.079404167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 15:00:00,8.80653929,2.882386882,0.081493056,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 16:00:00,8.80653929,3.155559547,0.106538889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 17:00:00,8.80653929,3.245965489,0.117577778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 18:00:00,8.80653929,3.355028955,0.116569444,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 19:00:00,8.80653929,3.497745622,0.123552778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 20:00:00,8.80653929,3.794633289,0.130522222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 21:00:00,8.80653929,4.12135455,0.142472222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 22:00:00,8.80653929,4.351597268,0.154405556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-08 23:00:00,8.80653929,4.8,0.158308333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 00:00:00,9.231291989,4.93861782,0.173219444,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 01:00:00,9.231291989,5.574764171,0.206138889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 02:00:00,9.231291989,5.655208973,0.209075,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 03:00:00,9.231291989,5.702968043,0.205029167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 04:00:00,9.231291989,5.973478061,0.224991667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 05:00:00,9.231291989,6.49652824,0.209983333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 06:00:00,9.231291989,6.779529697,0.231008333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 07:00:00,9.231291989,7.23245713,0.23205,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 08:00:00,9.231291989,7.461409667,0.234122222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 09:00:00,9.231291989,7.498781043,0.238236111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 10:00:00,9.231291989,7.479591089,0.230370833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 11:00:00,9.231291989,7.710204915,0.240531944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 12:00:00,9.231291989,7.903633656,0.243705556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 13:00:00,9.231291989,8.041977165,0.243883333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 14:00:00,9.231291989,8.134823032,0.238030556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 15:00:00,9.231291989,8.394938724,0.2641875,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 16:00:00,9.231291989,8.381479204,0.275340278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 17:00:00,9.231291989,8.430041253,0.279445833,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 18:00:00,9.231291989,8.532720033,0.257538889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 19:00:00,9.231291989,8.857884283,0.261644444,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 20:00:00,9.231291989,9.115990612,0.2746875,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 21:00:00,9.231291989,9.201718646,0.278741667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 22:00:00,9.231291989,9.516164206,0.269776389,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-09 23:00:00,9.231291989,9.4,0.267806944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 00:00:00,10.3922827,8.800631204,0.290836111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 01:00:00,10.3922827,7.915422244,0.281848611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 02:00:00,10.3922827,7.616465009,0.251877778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 03:00:00,10.3922827,7.451344657,0.251906944,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 04:00:00,10.3922827,7.127087398,0.235933333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 05:00:00,10.3922827,6.335526617,0.235963889,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 06:00:00,10.3922827,5.958241675,0.210998611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 07:00:00,10.3922827,5.399950926,0.210040278,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 08:00:00,10.3922827,5.078227371,0.192091667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 09:00:00,10.3922827,4.881198895,0.194172222,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 10:00:00,10.3922827,4.712629934,0.224223611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 11:00:00,10.3922827,4.370723719,0.221252778,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 12:00:00,10.3922827,3.945353892,0.168286111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 13:00:00,10.3922827,3.645767337,0.166255556,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 14:00:00,10.3922827,3.309367302,0.180191667,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 15:00:00,10.3922827,2.922674395,0.138069444,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 16:00:00,10.3922827,2.662961248,0.139954167,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 17:00:00,10.3922827,2.523993258,0.148834722,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 18:00:00,10.3922827,2.312251012,0.133708333,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 19:00:00,10.3922827,1.844370095,0.117573611,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 20:00:00,10.3922827,1.289376099,0.091336111,181,1988-03-04 00:00:00,-1.0,7.0
1988-03-10 21:00:00,10.3922827,0.876926803,0.0811625,181,1988-03-04 00:00:00,-1.0,7.0
