Original_Row,Cluster_ID,Year,Time,U_NTR,U_RF,U_RD,C12,C13,C23,C123,ReturnPeriod_Trivariate,ReturnPeriod_Bivariate,Density,t,mu_sim,sigma_sim,Sim_RD,Sim_NTR,Sim_RF,Weight,Probability
12722,780,1988,128,0.433402184564909,0.0079721145403545,0.120417906204239,0.0049805217632808,0.0602262964641225,0.0026990072724177,0.003,0.397524519261362,0.354857686021957,0.0049805217632808,35.0718685831622,38.4980211110088,43.2338238802587,44.0443583001655,0.240030911377301,6.39568874356363,29,0.0011153846153846153
1391,781,1957,14,0.549491469949568,0.98670162991305,0.575944579672068,0.546793209206483,0.340038812014614,0.572980632264355,0.358,,18.8677298990082,0.546793209206483,4.07392197125257,36.1922383841882,39.3538042831982,69.9159163541025,0.303134438510889,202.277958375958,8,0.0003076923076923077
13073,782,1989,131,0.948520129603681,0.655852326637302,0.628600060474128,0.63783607450807,0.610487958065018,0.484262495702839,0.471,6.98958269360196,5.97664001554526,0.63783607450807,36.0739219712526,38.5725588674137,43.3592511168356,81.4636304952093,0.690852746454795,77.5978714636277,17,0.0006538461538461538
10676,783,1983,107,0.715857164430449,0.64720474646099,0.71220346307382,0.505276243841797,0.542208058902265,0.545522813429892,0.436,2.44673033135725,1.40632801104381,0.505276243841797,30.072553045859,38.1261469492728,42.6080584868447,91.1087681262412,0.408266903190035,76.4617453577743,24,0.0009230769230769231
25951,784,2024,260,0.857841367754426,0.254139972555586,0.204344342695549,0.234843194422401,0.182072761544251,0.0907872114329284,0.083,1.8454017558931,1.62784455309496,0.234843194422401,71.0718685831622,41.1758816546374,47.7399515681008,52.0854585750783,0.536602962368959,36.5166885534091,30,0.001153846153846154
12784,785,1988,128,0.721143928759266,0.985749346190398,0.728964094305411,0.716769747318381,0.545287264700834,0.723399531572492,0.525,8.13035418437466,20.2501452475562,0.716769747318381,35.0718685831622,38.4980211110088,43.2338238802587,94.8443264160719,0.412129975647021,199.860200547799,6,0.00023076923076923076
18395,786,2002,184,0.361248881831109,0.977320803794055,0.764112964039668,0.358209647400305,0.314082497526158,0.754850678632891,0.305,10.2774004530504,10.183319208551,0.358209647400305,49.0732375085558,39.539513149956,44.9863782186589,104.39615512269,0.202241546179025,183.470777409548,4,0.00015384615384615385
25301,787,2022,254,0.269439635987409,0.383124983607792,0.37972511886619,0.133143435884775,0.112091485297359,0.220085370663601,0.068,0.547899341974858,0.416164827122737,0.133143435884775,69.0732375085558,41.0272134519719,47.4897824896823,63.6939120933147,0.153737695437328,48.2683986097051,34,0.0013076923076923077
19981,788,2006,200,0.981824519361885,0.593757814229133,0.831617077579722,0.589367488949796,0.824249710988531,0.534067563107451,0.539,134.648229393492,14.5083602465645,0.589367488949796,53.0732375085558,39.8370532103592,45.4870590728636,120.68564086949,0.824902605106246,69.8643570943236,7,0.0002692307692307692
4862,789,1967,49,0.998720473500286,0.395467500235309,0.999844829086214,0.395364369575128,0.99865000055175,0.39542682479347,0.419,,170.010801873794,0.395364369575128,14.072553045859,36.9359867076601,40.605335070026,389.056955975063,1.10653532409208,49.4184076270456,1,3.846153846153846e-05
13864,790,1990,139,0.822599579427469,0.958721802096071,0.539454180281609,0.802462009078274,0.467399121517247,0.531087135648762,0.442,5.23934583463679,9.46045709769892,0.802462009078274,37.0732375085558,38.6468929687464,43.4843356560448,72.3282256690984,0.498288155465381,161.902382276372,13,0.0005
16315,791,1995,164,0.160108277567714,0.987903002030568,0.923553809989244,0.159555128205788,0.153431698415279,0.914073996767177,0.16,,17.3252445349956,0.159555128205788,42.072553045859,39.0187671304824,44.1101010494588,152.055241270084,0.0914046260884635,205.579551404938,3,0.00011538461538461538
1915,792,1958,20,0.564299145577806,0.964318551955311,0.667791119311005,0.554987721595003,0.400245513211504,0.656304813339189,0.398,11.6759471851854,7.58436926453436,0.554987721595003,5.07323750855578,36.266572485521,39.4788888224074,79.7097388977097,0.311582728457066,167.202606555031,13,0.0005
6127,793,1972,62,0.512286662349169,0.329777671740316,0.085494770668447,0.204900026693339,0.0527444665001004,0.0485332744394159,0.043,0.595914417532064,0.55121368728837,0.204900026693339,19.0718685831622,37.307860869396,41.2311004634399,40.992342781729,0.282388967995216,43.3737818472033,30,0.001153846153846154
24378,794,2019,244,0.55945000950228,0.806502401759031,0.946104011498392,0.486240477873834,0.540134565694305,0.767147172718328,0.426,3.60582599261815,1.66267532293331,0.486240477873834,66.072553045859,40.8040074929015,47.1141861746868,177.889536035776,0.308802738095838,102.478560501766,11,0.0004230769230769231
19878,795,2005,199,0.807241455544573,0.414076043193008,0.803897347999737,0.364016820236282,0.682819353203098,0.378925219950542,0.328,2.7568507286462,1.40154835986252,0.364016820236282,52.0739219712526,39.7627191090264,45.3619745336543,113.506491639657,0.48333964992973,51.1690613273374,10,0.0003846153846153846
21017,796,2009,211,0.366025929000344,0.933894021549391,0.942503865575418,0.354578504717374,0.353046892532839,0.888057479240931,0.36,,3.65907959048087,0.354578504717374,56.0739219712526,40.0602591694296,45.862655387859,170.560895938036,0.20473687844855,144.492480411612,4,0.00015384615384615385
9916,797,1980,100,0.349205184738519,0.885369033586496,0.594628606457263,0.327841218027875,0.253779119720299,0.564137705760951,0.235,2.45232620452972,2.14438119203126,0.327841218027875,27.0718685831622,37.9029409902024,42.2324621718493,75.9921103269145,0.195946511570399,123.4598251784,14,0.0005384615384615384
17948,798,2001,180,0.170265792215775,0.855840825376815,0.497352114180103,0.15776122336154,0.121951509374417,0.47653449718591,0.112,1.65578679315145,1.51912649642501,0.15776122336154,48.0739219712526,39.4651790486232,44.8612936794496,70.2961489190927,0.0976048623580733,114.41670559321,20,0.0007692307692307692
792,799,1955,8,0.734727136815683,0.42730833057627,0.779352670768276,0.349762050306509,0.591258712096164,0.374466873851404,0.283,2.1954017770105,1.06537921744961,0.349762050306509,2.072553045859,36.0433665264505,39.103292507412,95.0199905969072,0.422274646040083,52.4278986300178,16,0.0006153846153846154
5428,800,1970,55,0.521061662722681,0.936019946465459,0.909411991247907,0.503962103290759,0.491840477746483,0.856512821155665,0.48,34.3536259654216,4.26616663984409,0.503962103290759,17.0732375085558,37.1591926667305,40.9809313850214,135.265766193145,0.287226184447978,145.71626776267,13,0.0005
8453,801,1977,85,0.734192763482294,0.921028837826338,0.965896324487403,0.698111124556273,0.721910311898484,0.892127623598745,0.657,5.87697131946502,4.66314346385276,0.698111124556273,24.0739219712526,37.6799386862041,41.8572085542216,178.469393807334,0.421869298473004,137.789532980371,10,0.0003846153846153846
5652,802,1970,57,0.989998238082176,0.706785566502317,0.738373481901363,0.704031804529188,0.734777685560538,0.55837038123693,0.585,,27.5938191950986,0.704031804529188,17.0732375085558,37.1591926667305,40.9809313850214,92.0123433814633,0.894475840857622,84.7804675929116,6,0.00023076923076923076
237,803,1953,3,0.565943235506168,0.985689023229435,0.975793692516163,0.562872163136679,0.55970945607486,0.962207174288192,0.554,59.4735004655703,17.7937456461684,0.562872163136679,0.0739219712525667,35.894698323785,38.8531234289935,179.775973537416,0.312528352303983,199.712363229564,2,7.692307692307693e-05
12900,804,1988,130,0.81529339180755,0.966122776865609,0.934160615317523,0.7997139409547,0.775574021585407,0.906558390402562,0.745,9.40310546262004,10.9302923286332,0.7997139409547,35.0718685831622,38.4980211110088,43.2338238802587,155.702491952934,0.491064630842985,169.081381264892,8,0.0003076923076923077
12783,805,1988,128,0.156486323124073,0.899170457015427,0.744268040405586,0.149206483980665,0.124716380020429,0.699112115825907,0.097,2.62777008860533,2.13790094236509,0.149206483980665,35.0718685831622,38.4980211110088,43.2338238802587,97.3484399528744,0.089163958354198,128.440679307996,10,0.0003846153846153846
9933,806,1980,100,0.990102910822103,0.923269165611663,0.899268190842122,0.918447648225428,0.895723672145283,0.843355465674455,0.83,13.434974496035,39.4044273649264,0.918447648225428,27.0718685831622,37.9029409902024,42.2324621718493,134.550349865623,0.895662312671108,138.879754716345,6,0.00023076923076923076
6858,807,1974,69,0.72067927072331,0.391291683296221,0.270124472677708,0.316764271202195,0.215838968683089,0.150476042996918,0.136,1.21223981924499,0.976594367196133,0.316764271202195,21.0732375085558,37.4567327271337,41.4816122392261,50.5131734322557,0.411788596752747,49.0284014781547,37,0.0014230769230769232
1470,808,1957,15,0.0237279605652442,0.680942894879629,0.228355762548745,0.0195352258185286,0.0068241911699271,0.208902205938332,0.003,0.668371001730453,0.6351941306114,0.0195352258185286,4.07392197125257,36.1922383841882,39.3538042831982,46.3905555768041,-0.0190390456276607,81.0234361219745,17,0.0006538461538461538
9623,809,1980,97,0.996783562579914,0.426546810049478,0.987796114990488,0.426200243930763,0.985962965994161,0.42451145892748,0.409,12.0859203310463,69.6895362187326,0.426200243930763,27.0718685831622,37.9029409902024,42.2324621718493,222.918110502531,1.01591613543929,52.3551105216054,2,7.692307692307693e-05
21739,810,2012,218,0.809205679873791,0.535141884542029,0.175573349231854,0.467197916810665,0.152403309498587,0.147617917584491,0.131,1.71971662489472,1.62799695809738,0.467197916810665,59.0718685831622,40.2832614734279,46.2379090054867,49.2080418010561,0.485202359085862,63.2968306157653,35,0.001346153846153846
8606,811,1978,87,0.444679427582872,0.498175601813276,0.799526773858815,0.262976377427376,0.383198428365818,0.42728646560741,0.236,2.10350356286855,0.624763081968812,0.262976377427376,25.0732375085558,37.7542727875369,41.9822930934308,105.082276017945,0.245990361017718,59.4253395435334,18,0.0006923076923076923
24267,812,2018,243,0.930869028092183,0.998484308855863,0.683579076780006,0.930355928853251,0.647454053684528,0.682853687155768,0.633,13.5765749009081,199.482959079915,0.930355928853251,65.0732375085558,40.7296733915687,46.9891016354776,94.718431368057,0.649038829307676,276.10235629137,3,0.00011538461538461538
6110,813,1972,62,0.948939507551968,0.0747206412005973,0.352012073388323,0.0733244148088322,0.341534623445583,0.0446153003130602,0.053,6.49306032189948,4.02704028231104,0.0733244148088322,19.0718685831622,37.307860869396,41.2311004634399,55.1872627519128,0.691984633081751,18.4004525288713,15,0.000576923076923077
12837,814,1988,129,0.891285292944911,0.900156989775605,0.798958118772134,0.822724060725463,0.72617974509612,0.743046296872461,0.684,11.3962054228088,6.3934984759616,0.822724060725463,35.0718685831622,38.4980211110088,43.2338238802587,107.711182038765,0.580387294328654,128.820253660102,16,0.0006153846153846154
310,815,1953,4,0.0326687237576777,0.988063537285531,0.145785794593394,0.0325714435640901,0.0066179160059534,0.144471206987903,0.005,16.4710578640241,16.8930582535788,0.0325714435640901,0.0739219712525667,35.894698323785,38.8531234289935,42.0156596708678,-0.0079569064305076,206.044627702134,5,0.0001923076923076923
8378,816,1977,84,0.50455047381116,0.279051242924184,0.596519347513095,0.173200718316861,0.352960165101191,0.205715768957025,0.135,0.922698241501168,0.513348338132622,0.173200718316861,24.0739219712526,37.6799386862041,41.8572085542216,75.6258974896786,0.278149781477443,38.7776328351359,23,0.0008846153846153846
3835,817,1965,39,0.713207513937439,0.550980048250392,0.368525099009275,0.434303363625987,0.276389032503366,0.266117063419595,0.217,1.57360376180635,1.17566973972555,0.434303363625987,12.0739219712526,36.7873185049946,40.3551659916075,55.3273955511949,0.406347835005197,65.0143550427311,35,0.001346153846153846
18165,818,2001,182,0.978345029734469,0.999687638754859,0.616797633701935,0.978242835300339,0.6131484340976,0.616730191340275,0.617,,951.625040312005,0.978242835300339,48.0739219712526,39.4651790486232,44.8612936794496,82.4421962276739,0.803598575441102,328.034479228392,1,3.846153846153846e-05
14527,819,1992,146,0.281865779315383,0.721060650982976,0.142403018660843,0.230967521456977,0.0455669566697091,0.121970665530879,0.03,0.896154934211422,0.87703491938164,0.230967521456977,39.0718685831622,38.7955611714119,43.7345047344633,45.5127591612462,0.160410775264769,86.9711004480073,27,0.0010384615384615384
18783,820,2003,188,0.772977149801242,0.999539584720789,0.885635131737217,0.772900538265703,0.713731894129915,0.885352170074783,0.711,70.6031148302976,521.09965912881,0.772900538265703,50.072553045859,39.6138472512887,45.1114627578681,137.15674977078,0.452816691766384,315.378470370283,1,3.846153846153846e-05
14303,821,1991,144,0.994859558848013,0.98134445410864,0.91521911136806,0.978234700740072,0.911943647722473,0.900503493694047,0.887,16.3149199404778,98.488798540628,0.978234700740072,38.072553045859,38.7212270700792,43.6094201952541,145.991267991213,0.967219590334517,190.392230601873,2,7.692307692307693e-05
23786,822,2017,238,0.506322371372701,0.327091120296591,0.664366640616208,0.201378353392179,0.35436216187392,0.261808600473685,0.155,1.2138206827955,0.543530159547188,0.201378353392179,64.0739219712526,40.655339290236,46.8640170962684,91.7459691826326,0.279118707345715,43.1296300575872,29,0.0011153846153846153
16645,823,1996,167,0.988069374514812,0.959878552197541,0.787086310563609,0.952716072460979,0.781424879364048,0.769005318316011,0.775,,41.9450265457238,0.952716072460979,43.0718685831622,39.0931012318151,44.235185588668,107.381781351683,0.874396730966179,162.93925886861,5,0.0001923076923076923
20549,824,2008,206,0.856474463850243,0.429680277082438,0.996319823665544,0.393408770505552,0.854819636155644,0.428950447871881,0.4,,1.86473180351807,0.393408770505552,55.0718685831622,39.9857214130247,45.7372281512821,294.475860793363,0.534990647169231,52.6548936433875,2,7.692307692307693e-05
13862,825,1990,139,0.698135541083486,0.135126871099421,0.216462283860892,0.110226406368465,0.167904278962547,0.0636928344050703,0.063,0.87298571322493,0.722115524756643,0.110226406368465,37.0732375085558,38.6468929687464,43.4843356560448,49.2509303605946,0.395636418857258,25.1850877175737,31,0.0011923076923076924
13565,826,1990,136,0.176118108563613,0.894418497019735,0.352012002374977,0.167323969555435,0.0827905990063957,0.340936780937612,0.078,2.20987780695169,2.06638544322459,0.167323969555435,37.0732375085558,38.6468929687464,43.4843356560448,57.5033801297876,0.101125286675168,126.658823460594,13,0.0005
13012,827,1989,131,0.464788132063027,0.755003234190953,0.263957889983431,0.387074256664016,0.150833300486144,0.240630302893676,0.141,1.30048647981577,1.19557953302797,0.387074256664016,36.0739219712526,38.5725588674137,43.3592511168356,51.8554900757749,0.256682158891506,92.5748334932091,27,0.0010384615384615384
16545,828,1996,166,0.321865114912501,0.997400876090893,0.871830039424822,0.321675067107856,0.293412559323185,0.870177183274379,0.287,27.8987526699248,83.0193781049939,0.321675067107856,43.0718685831622,39.0931012318151,44.235185588668,129.727656078524,0.181611623896728,258.084018588594,3,0.00011538461538461538
8369,829,1977,84,0.778482637492842,0.755521920368154,0.697954102186486,0.62485689094448,0.588635632746433,0.561488945257893,0.477,3.02925615144476,2.20137439746559,0.62485689094448,24.0739219712526,37.6799386862041,41.8572085542216,87.7125369016248,0.457493123063558,92.6653507841374,21,0.0008076923076923077
8594,830,1977,86,0.848818172712471,0.994761983029013,0.944825204089284,0.847051591075946,0.816749879082931,0.940147767453068,0.804,17.3252007506611,57.6130564825861,0.847051591075946,24.0739219712526,37.6799386862041,41.8572085542216,158.495362961142,0.526168982507232,234.391859173459,6,0.00023076923076923076
12577,831,1988,126,0.184858002999616,0.973121728390615,0.918466070666909,0.18313746141117,0.173361199781257,0.897616537659161,0.168,20.6838135047719,7.94984284486448,0.18313746141117,35.0718685831622,38.4980211110088,43.2338238802587,146.521617588571,0.106318397884021,177.408764999695,5,0.0001923076923076923
11911,832,1986,120,0.69206742091603,0.169613432398115,0.563440929166973,0.136838801236393,0.399527911853079,0.141454224238392,0.124,1.55401175895956,0.726855253537924,0.136838801236393,33.0732375085558,38.3493529083432,42.9836548018402,73.9372282232848,0.391416811303507,28.625808000136,19,0.0007307692307692308
10746,833,1983,108,0.640852809877064,0.666573671569161,0.913021059473976,0.470722430844267,0.604645496452054,0.640848487838124,0.439,3.52305735789667,1.22477012281848,0.470722430844267,30.072553045859,38.1261469492728,42.6080584868447,141.849391560827,0.35760630539187,79.0371596879673,17,0.0006538461538461538
9177,834,1979,92,0.548750115409568,0.576869778098472,0.675801251549274,0.360974951612361,0.410396734470074,0.451525795130989,0.289,1.50970358784923,0.84977990960088,0.360974951612361,26.072553045859,37.8286068888696,42.1073776326401,85.1889534501129,0.302714588703117,67.9098872586366,29,0.0011153846153846153
14619,835,1992,147,0.942788342657019,0.928856122339363,0.893564100842923,0.888963721003029,0.848230427818494,0.837029112952908,0.789,9.99265742773581,11.5478401568321,0.888963721003029,39.0718685831622,38.7955611714119,43.7345047344633,136.485538461914,0.676112292913304,141.733532365037,9,0.00034615384615384613
19740,836,2005,198,0.973589070845064,0.276313252238189,0.884845687774941,0.273647740119949,0.871080838264514,0.264323188683128,0.282,,8.42267792942643,0.273647740119949,52.0739219712526,39.7627191090264,45.3619745336543,137.536993455586,0.778894987716703,38.5296190648691,6,0.00023076923076923076
18184,837,2001,182,0.837113885057464,0.482865935229745,0.811277421424165,0.433823676406329,0.721626505123263,0.451529239282266,0.418,3.46487265582672,1.75679221363277,0.433823676406329,48.0739219712526,39.4651790486232,44.8612936794496,114.108539491789,0.513311697791149,57.8713396613223,15,0.000576923076923077
3812,838,1965,39,0.504449432051411,0.654792796241654,0.68845148733817,0.372734475750396,0.363634881795819,0.506606703031928,0.275,1.66275441411023,0.936802166738969,0.372734475750396,12.0739219712526,36.7873185049946,40.3551659916075,83.7782884939217,0.27809456422395,77.4575097468357,23,0.0008846153846153846
12380,839,1987,124,0.909514633522163,0.923858526724933,0.962755006738007,0.85703642414016,0.879593163974599,0.894840700510962,0.83,37.4383088695156,8.45191943528198,0.85703642414016,34.072553045859,38.423687009676,43.1087393410494,179.657101469426,0.608939650434311,139.171482861482,9,0.00034615384615384613
12179,840,1987,122,0.0812754247597916,0.679361252170207,0.807305136229843,0.0657174844908834,0.0670690004270139,0.60353163057205,0.061,1.86260837503177,0.655564017936743,0.0657174844908834,34.072553045859,38.423687009676,43.1087393410494,109.256935474139,0.0373044654294024,80.8014245040247,12,0.00046153846153846153
7748,841,1975,78,0.852047513112508,0.970045464879119,0.980923617258668,0.837322377145741,0.840581228476784,0.952417504276711,0.82,27.3803270459565,13.1324944586511,0.837322377145741,22.072553045859,37.5310668284665,41.6066967784354,201.420157952749,0.529847660959914,173.519844453114,5,0.0001923076923076923
7583,842,1975,76,0.485201265733337,0.443464964009876,0.739479911047965,0.256359438195829,0.38678696889809,0.391251042020637,0.232,1.48974339615561,0.610326960831476,0.256359438195829,22.072553045859,37.5310668284665,41.6066967784354,93.3975224665255,0.26764141059482,53.9827763227626,25,0.0009615384615384616
4852,843,1967,49,0.463624488335874,0.932793189470475,0.506854167673737,0.447994363948651,0.284906219791471,0.481948493371175,0.268,4.58955267495127,3.87772102007853,0.447994363948651,14.072553045859,36.9359867076601,40.605335070026,65.6155928459931,0.25606085902654,143.873211728688,12,0.00046153846153846153
2939,844,1961,30,0.850442906726653,0.957921869478007,0.97392940428108,0.828353282266184,0.83357210434483,0.935245174470926,0.825,,10.005750273903,0.828353282266184,8.07392197125257,36.4897784445914,39.8544851374028,181.150480371881,0.528012289411683,161.201378603209,9,0.00034615384615384613
7893,845,1976,79,0.971733321255523,0.960428546196442,0.517252969089895,0.940501363256834,0.509793613105685,0.505637473654991,0.501,36.2475553756359,23.9822651968026,0.940501363256834,23.0718685831622,37.6054009297992,41.7317813176446,67.9683554389982,0.770302333466451,163.442269161442,8,0.0003076923076923077
18156,846,2001,182,0.876475862429031,0.843869827831662,0.894943729508668,0.765236997126754,0.814828582993219,0.781766822722251,0.743,56.4496064155394,4.45520556121761,0.765236997126754,48.0739219712526,39.4651790486232,44.8612936794496,140.253959782307,0.55986640969903,111.220601757709,12,0.00046153846153846153
2908,847,1961,30,0.836116985546551,0.165494281879306,0.920363692799583,0.151254687781623,0.780407414378897,0.16299423511474,0.159,14.6184115291687,1.33651048288334,0.151254687781623,8.07392197125257,36.4897784445914,39.8544851374028,137.00221002576,0.512248853358795,28.2247419616955,11,0.0004230769230769231
25396,848,2022,254,0.876836439117872,0.922575667666998,0.344338942551985,0.827840904608675,0.309162498623398,0.335539092595045,0.282,4.27428547312845,7.03511985415448,0.827840904608675,69.0732375085558,41.0272134519719,47.4897824896823,61.0621981494908,0.560342564861126,138.539141386201,14,0.0005384615384615384
8881,849,1978,89,0.0993068761946728,0.4192919001727,0.989258573390543,0.0562399256498851,0.0989586288554826,0.417182456902346,0.057,26.5828009431276,0.371995336046919,0.0562399256498851,25.0732375085558,37.7542727875369,41.9822930934308,226.970492458596,0.0509608846979514,51.6637884599877,7,0.0002692307692307692
21143,850,2009,212,0.069006362229381,0.0620778364536482,0.132611846318468,0.0079890572532865,0.0136531267433726,0.0254654821105138,0.006,0.25726397003887,0.228074913766687,0.0079890572532865,56.0739219712526,40.0602591694296,45.862655387859,46.583873887569,0.0273143186719959,16.7531374191773,35,0.001346153846153846
25512,851,2023,256,0.114181475933324,0.0134072940337046,0.0193406348116696,0.0030027979192751,0.0028882740769952,0.0006937788401495,0.0,0.232651349929994,0.228463325482499,0.0030027979192751,70.072553045859,41.1015475533047,47.6148670288915,42.0314476413476,0.0615239945396662,8.08870802154661,57,0.002192307692307692
8489,852,1977,85,0.992036919534347,0.907734825413266,0.994565366767347,0.904231417525044,0.988219680082649,0.903278465523568,0.897,45.532660704627,44.8463416377525,0.904231417525044,24.0739219712526,37.6799386862041,41.8572085542216,254.491467062275,0.919906991244176,131.856751765767,4,0.00015384615384615385
24495,853,2019,245,0.305670585583391,0.755827767401058,0.377011332195252,0.258520421928923,0.139669566869519,0.322510452443246,0.129,1.30556180504176,1.01511470807042,0.258520421928923,66.072553045859,40.8040074929015,47.1141861746868,63.0860079802413,0.173070457630556,92.7188004590625,38,0.0014615384615384616
1699,854,1958,17,0.684932449349617,0.588349403449507,0.978799584088847,0.446035899180361,0.674730354231968,0.584526455902802,0.432,9.42894871992257,1.15771528476175,0.446035899180361,5.07323750855578,36.266572485521,39.4788888224074,187.648528047856,0.386519146435385,69.2323839033641,6,0.00023076923076923076
22443,855,2014,225,0.252884730145214,0.29987591445064,0.966478164773434,0.101734743540237,0.25027316119028,0.297183553049367,0.123,28.7660166585183,0.364315912871989,0.101734743540237,61.0732375085558,40.4321333311655,46.4884207812729,197.591943112997,0.144760320247884,40.6626532101055,7,0.0002692307692307692
21912,856,2013,220,0.37155304348694,0.203341744127695,0.892761385068297,0.100165490524577,0.346971857658535,0.199186360355431,0.103,2.64314144419394,0.380756053768127,0.100165490524577,60.0739219712526,40.3577992298328,46.3633362420637,143.57347880733,0.207623535521441,31.8373025462035,8,0.0003076923076923077
19760,857,2005,198,0.772070909975227,0.775931585417669,0.970538130030036,0.635212897361852,0.760288422094917,0.759824624981839,0.628,22.7652518529058,2.2933044164983,0.635212897361852,52.0739219712526,39.7627191090264,45.3619745336543,198.918260532097,0.452054416840869,96.3625588276309,9,0.00034615384615384613
24359,858,2019,244,0.276301386495897,0.221964256409239,0.492058107396588,0.0842500989635238,0.157885995019559,0.129759672483234,0.049,0.601373507929236,0.341305981638652,0.0842500989635238,66.072553045859,40.8040074929015,47.1141861746868,72.6905319620547,0.15742884676724,33.5686475626016,38,0.0014615384615384616
10923,859,1983,110,0.979081004714807,0.617446488664192,0.377954865107313,0.611939625760371,0.373635160918157,0.318986252138807,0.315,13.26376019714,12.9767896518814,0.611939625760371,30.072553045859,38.1261469492728,42.6080584868447,58.341537350703,0.807839388489164,72.7050180397076,13,0.0005
7771,860,1975,78,0.379947665373667,0.114090489559065,0.908085686387494,0.059383266537796,0.355521371438768,0.110973560399477,0.053,2.82668104583621,0.353766214467093,0.059383266537796,22.072553045859,37.5310668284665,41.6066967784354,136.534696099194,0.212007869983708,22.9659984632241,20,0.0007692307692307692
11798,861,1985,118,0.215449661448127,0.252798698435566,0.904917554697022,0.075903424620212,0.198019013282424,0.247434797284261,0.071,2.59096487052434,0.329134095322188,0.075903424620212,32.0739219712526,38.2750188070105,42.8585702626309,138.814038556287,0.123979733653556,36.3945701203709,16,0.0006153846153846154
1402,862,1957,15,0.288514654470483,0.996468480839584,0.985192665597424,0.288272299197726,0.285778539263213,0.981854773431184,0.303,,60.8057265709444,0.288272299197726,4.07392197125257,36.1922383841882,39.3538042831982,201.071321633714,0.163961654921017,247.761898572478,3,0.00011538461538461538
14730,863,1992,148,0.739855818917234,0.150757302916434,0.867148519027978,0.127607460388997,0.652898772034698,0.143297969731698,0.131,5.7073453713467,0.843902015631094,0.127607460388997,39.0718685831622,38.7955611714119,43.7345047344633,126.843580307513,0.426192297800006,26.7695732024008,16,0.0006153846153846154
6114,864,1972,62,0.655057112704287,0.292905466739699,0.0851685451343656,0.223105712217481,0.0638608906729914,0.0443907592920177,0.045,0.789807572439054,0.726894391235434,0.223105712217481,19.0718685831622,37.307860869396,41.2311004634399,40.977640708506,0.36669089626105,40.0317831872288,38,0.0014615384615384616
23987,865,2017,240,0.847432418309808,0.685065528061016,0.327099689980969,0.612888568820427,0.291467614606954,0.261494073472125,0.24,3.01874851661102,2.48785236269794,0.612888568820427,64.0739219712526,40.655339290236,46.8640170962684,59.2113465030661,0.524608566286262,81.6062114631915,17,0.0006538461538461538
2704,866,1960,28,0.655412791089814,0.915435620007962,0.296412631869316,0.622435621213722,0.209255928720586,0.290478669724615,0.224,6.47057027736562,3.87692995125122,0.622435621213722,7.07186858316222,36.4152406881865,39.7290579008259,50.3761385695779,0.366921026658252,135.188381941932,11,0.0004230769230769231
12658,867,1988,127,0.963593192991505,0.992444050934789,0.97646227106452,0.959351108861631,0.944089357877544,0.969509896159118,0.945,,60.3524898879782,0.959351108861631,35.0718685831622,38.4980211110088,43.2338238802587,199.801174117702,0.737587411200603,221.856846326227,2,7.692307692307693e-05
12847,868,1988,129,0.208944210362366,0.307374493888732,0.963882131502032,0.0874566930969922,0.204268720523823,0.304369357850044,0.074,4.77396063591521,0.350178072385174,0.0874566930969922,35.0718685831622,38.4980211110088,43.2338238802587,181.45844387316,0.120283482265987,41.3415526998737,6,0.00023076923076923076
19750,869,2005,198,0.41060314267413,0.782935631067064,0.830665147630498,0.35311523317957,0.368706417171337,0.681503061874616,0.336,4.63813385700537,1.25331769299742,0.35311523317957,52.0739219712526,39.7627191090264,45.3619745336543,120.134435411903,0.228044073259028,97.6973914957606,18,0.0006923076923076923
14739,870,1992,148,0.91528077766257,0.728450043543942,0.867875048425049,0.689649208273672,0.802065108878561,0.658487778006383,0.613,7.8136520475878,4.35555368500816,0.689649208273672,39.0718685831622,38.7955611714119,43.7345047344633,127.082152763682,0.618933851282903,88.1411136546214,12,0.00046153846153846153
7831,871,1976,79,0.970824524145279,0.806893556108048,0.966304197907448,0.794153472569919,0.943765494778572,0.785373051195816,0.742,5.36628369132334,12.1688607212679,0.794153472569919,23.0718685831622,37.6054009297992,41.7317813176446,178.470689870414,0.766272064055605,102.562081448935,6,0.00023076923076923076
16039,872,1995,161,0.720232125555542,0.293075463813198,0.155800353270024,0.239660578065111,0.131402085699624,0.0794591897322252,0.06,0.903285612113541,0.883575698080481,0.239660578065111,42.072553045859,39.0187671304824,44.1101010494588,46.4878865246884,0.411460424705888,40.0471682811151,25,0.0009615384615384616
10511,873,1982,106,0.0603442990967854,0.796026881305214,0.869338307296857,0.0540604562716225,0.0559446081691043,0.730514904380037,0.046,2.90653395731493,1.01168866707722,0.0540604562716225,29.0732375085558,38.0518128479401,42.4829739476355,124.282573611463,0.0198181626964428,100.294544659202,9,0.00034615384615384613
5719,874,1971,58,0.613025238908951,0.114319060300521,0.784412985201925,0.0855203261228417,0.512406418071142,0.106116781001197,0.071,1.6489916639146,0.558384662769104,0.0855203261228417,18.072553045859,37.2335267680633,41.1060159242307,100.180646910225,0.340355023720564,22.9907529873092,27,0.0010384615384615384
9879,875,1980,99,0.0726993492520942,0.771590318532074,0.987687000539154,0.0638251651822423,0.0725474999631138,0.765736233125687,0.06,19.7389914196515,0.911014402547158,0.0638251651822423,27.0718685831622,37.9029409902024,42.2324621718493,222.546464694157,0.0303917889366895,95.5529438956043,3,0.00011538461538461538
