time,Storm_Surge_predicted_RF,acc_24hr,discharge_m3s,event_id,event_time,Lag_RF_minus_NTR_hr,Lag_RD_minus_NTR_hr
1986-12-13 22:00:00,-0.209525,0.132910236,5.012081847,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-13 23:00:00,-0.199148611,0.0,5.012081847,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 00:00:00,-0.190830556,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 01:00:00,-0.189597222,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 02:00:00,-0.176365278,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 03:00:00,-0.166145833,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 04:00:00,-0.146925,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 05:00:00,-0.143691667,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 06:00:00,-0.144398611,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 07:00:00,-0.117123611,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 08:00:00,-0.104836111,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 09:00:00,-0.093476389,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 10:00:00,-0.091077778,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 11:00:00,-0.101629167,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 12:00:00,-0.096159722,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 13:00:00,-0.095643056,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 14:00:00,-0.0830625,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 15:00:00,-0.097398611,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 16:00:00,-0.095695833,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 17:00:00,-0.092001389,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 18:00:00,-0.077281944,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 19:00:00,-0.076570833,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 20:00:00,-0.063855556,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 21:00:00,-0.0641875,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 22:00:00,-0.063540278,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-14 23:00:00,-0.045897222,0.0,3.256437358,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 00:00:00,-0.054308333,2.008739626,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 01:00:00,-0.052808333,4.058884129,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 02:00:00,-0.050372222,5.936398888,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 03:00:00,-0.058936111,7.052085647,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 04:00:00,-0.062520833,7.671588988,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 05:00:00,-0.049143056,8.585180029,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 06:00:00,-0.056775,9.595403648,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 07:00:00,-0.055411111,11.37576685,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 08:00:00,-0.046018056,12.91913355,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 09:00:00,-0.0386,14.20006339,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 10:00:00,-0.054163889,15.06947653,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 11:00:00,-0.056740278,15.6637479,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 12:00:00,-0.0432375,16.59832097,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 13:00:00,-0.047708333,18.87544188,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 14:00:00,-0.0621625,21.46285785,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 15:00:00,-0.070552778,22.13327324,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 16:00:00,-0.056893056,23.37065976,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 17:00:00,-0.057211111,24.25943532,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 18:00:00,-0.055533333,24.80678783,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 19:00:00,-0.035863889,25.76046097,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 20:00:00,-0.026194444,26.47408367,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 21:00:00,-0.027508333,26.83259393,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 22:00:00,-0.000831944,28.35530349,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-15 23:00:00,0.008790278,29.2,5.181982926,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 00:00:00,-0.013608333,27.21301501,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 01:00:00,0.002955556,25.18229801,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 02:00:00,0.012488889,23.31579072,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 03:00:00,0.007984722,22.21122627,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 04:00:00,0.011420833,21.60081403,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 05:00:00,0.026784722,20.69296405,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 06:00:00,0.055122222,19.68874892,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 07:00:00,0.053459722,17.91188308,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 08:00:00,0.062815278,16.38329381,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 09:00:00,0.070152778,15.11072021,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 10:00:00,0.069491667,14.25110169,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 11:00:00,0.069843056,13.66036204,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 12:00:00,0.067219444,12.73697429,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 13:00:00,0.066583333,10.46444331,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 14:00:00,0.059959722,7.880505184,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 15:00:00,0.062348611,7.216923885,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 16:00:00,0.059738889,5.981503265,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 17:00:00,0.05815,5.11693438,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 18:00:00,0.062581944,4.589504395,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 19:00:00,0.061975,3.650664381,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 20:00:00,0.068351389,2.9607036,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 21:00:00,0.068741667,2.625241934,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 22:00:00,0.063140278,1.116844519,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-16 23:00:00,0.068513889,0.3,20.04832739,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 00:00:00,0.069813889,0.278245364,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 01:00:00,0.072090278,0.25881786,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 02:00:00,0.071348611,0.247810396,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 03:00:00,0.077534722,0.23668808,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 04:00:00,0.083720833,0.227596978,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 05:00:00,0.103881944,0.221855923,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 06:00:00,0.1159625,0.215847432,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 07:00:00,0.123958333,0.212350071,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 08:00:00,0.121923611,0.197572639,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 09:00:00,0.135952778,0.189216399,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 10:00:00,0.144897222,0.179421782,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 11:00:00,0.136833333,0.175890056,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 12:00:00,0.132791667,0.16470474,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 13:00:00,0.135754167,0.160114816,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 14:00:00,0.137754167,0.15663697,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 15:00:00,0.1347625,0.149802872,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 16:00:00,0.124834722,0.147836973,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 17:00:00,0.123898611,0.123630297,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 18:00:00,0.124991667,0.103707779,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 19:00:00,0.119152778,0.088874647,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 20:00:00,0.125297222,0.065212729,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 21:00:00,0.1154625,0.042164134,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 22:00:00,0.110679167,0.027851994,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-17 23:00:00,0.098916667,0.0,14.69644338,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 00:00:00,0.109154167,0.330686505,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 01:00:00,0.111416667,0.695687649,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 02:00:00,0.103666667,0.926688166,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 03:00:00,0.096916667,1.088944461,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 04:00:00,0.096158333,1.256310707,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 05:00:00,0.097373611,1.400338808,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 06:00:00,0.098543056,1.535072492,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 07:00:00,0.0867,1.61251259,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 08:00:00,0.085836111,1.795827551,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 09:00:00,0.096945833,2.023466832,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 10:00:00,0.098030556,2.09677538,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 11:00:00,0.092127778,2.3617024,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 12:00:00,0.0892125,2.437354364,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 13:00:00,0.088280556,2.570463747,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 14:00:00,0.093386111,2.707257555,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 15:00:00,0.087479167,3.31692601,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 16:00:00,0.091555556,3.554073989,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 17:00:00,0.090644444,3.642822936,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 18:00:00,0.085745833,3.88288968,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 19:00:00,0.086873611,4.079827069,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 20:00:00,0.094018056,4.394301046,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 21:00:00,0.102166667,4.544762788,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 22:00:00,0.096327778,4.705152398,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-18 23:00:00,0.085501389,4.8,8.834856137,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 00:00:00,0.072701389,4.596070752,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 01:00:00,0.059895833,4.290246802,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 02:00:00,0.056090278,4.107291457,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 03:00:00,0.053293056,4.012501019,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 04:00:00,0.088475,3.95308767,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 05:00:00,0.085652778,3.85695047,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 06:00:00,0.083791667,3.764735276,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 07:00:00,0.083888889,3.753160067,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 08:00:00,0.085948611,3.600640232,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 09:00:00,0.083940278,3.621878571,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 10:00:00,0.091876389,3.652755845,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 11:00:00,0.117816667,3.457094415,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 12:00:00,0.106731944,3.48352809,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 13:00:00,0.100622222,3.613995076,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 14:00:00,0.115461111,3.800559748,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 15:00:00,0.099308333,3.276695867,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 16:00:00,0.093147222,3.060428837,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 17:00:00,0.092955556,2.998297998,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 18:00:00,0.085726389,2.77996012,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 19:00:00,0.093480556,2.695703809,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 20:00:00,0.077197222,2.46658016,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 21:00:00,0.088951389,2.388208398,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 22:00:00,0.061675,2.438957086,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-19 23:00:00,0.063429167,2.5,14.46990861,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 00:00:00,0.0602,2.373242742,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 01:00:00,0.059958333,2.314065548,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 02:00:00,0.054720833,2.266020376,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 03:00:00,0.054458333,2.19855452,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 04:00:00,0.057216667,2.090601623,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 05:00:00,0.059933333,2.042710722,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 06:00:00,0.071683333,2.000192232,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 07:00:00,0.071475,1.934327343,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 08:00:00,0.074208333,1.903532217,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 09:00:00,0.080776389,1.654654597,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 10:00:00,0.076445833,1.550468775,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 11:00:00,0.093086111,1.481203185,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 12:00:00,0.093806944,1.379117546,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 13:00:00,0.096455556,1.115541178,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 14:00:00,0.107044444,0.792182697,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 15:00:00,0.106531944,0.706378124,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 16:00:00,0.116986111,0.685497174,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 17:00:00,0.108431944,0.658879065,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 18:00:00,0.098830556,0.637150199,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 19:00:00,0.10425,0.524469122,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 20:00:00,0.0996875,0.439118794,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 21:00:00,0.088133333,0.367028815,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 22:00:00,0.082701389,0.155890516,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-20 23:00:00,0.07235,0.0,13.70535375,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 00:00:00,0.061027778,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 01:00:00,0.051781944,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 02:00:00,0.056616667,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 03:00:00,0.060548611,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 04:00:00,0.046531944,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 05:00:00,0.027595833,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 06:00:00,0.017705556,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 07:00:00,0.0098625,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 08:00:00,-0.011994444,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 09:00:00,-0.01085,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 10:00:00,-0.022719444,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 11:00:00,-0.008630556,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 12:00:00,-0.008541667,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 13:00:00,-0.004456944,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 14:00:00,-0.001384722,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 15:00:00,-0.005355556,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 16:00:00,0.007648611,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 17:00:00,0.018605556,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 18:00:00,0.020508333,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 19:00:00,0.026380556,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 20:00:00,0.022202778,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 21:00:00,0.018033333,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 22:00:00,0.021863889,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-21 23:00:00,0.014681944,0.0,8.041984432,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 00:00:00,0.0275,1.028048676,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 01:00:00,0.019376389,1.849706416,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 02:00:00,0.015325,2.66173105,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 03:00:00,0.047345833,4.11824201,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 04:00:00,0.026469444,4.683716456,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 05:00:00,0.029686111,5.41992047,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 06:00:00,0.041965278,5.981155576,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 07:00:00,0.048295833,6.873074743,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 08:00:00,0.055663889,7.447381973,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 09:00:00,0.065075,8.017137916,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 10:00:00,0.056494444,8.645622957,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 11:00:00,0.063872222,9.649125221,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 12:00:00,0.090211111,11.39542304,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 13:00:00,0.0805,12.21803354,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 14:00:00,0.101733333,14.2803101,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 15:00:00,0.103906944,15.99756325,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 16:00:00,0.123020833,17.16085466,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 17:00:00,0.164083333,19.12990442,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 18:00:00,0.142095833,20.42930147,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 19:00:00,0.1330625,22.07159752,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 20:00:00,0.144977778,23.06172543,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 21:00:00,0.130876389,25.02643949,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 22:00:00,0.133766667,25.54534422,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-22 23:00:00,0.170622222,26.2,6.626142103,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 00:00:00,0.155508333,25.73465406,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 01:00:00,0.182436111,25.39612477,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 02:00:00,0.186398611,24.99831981,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 03:00:00,0.198444444,25.07818918,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 04:00:00,0.211566667,25.11972683,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 05:00:00,0.263765278,25.11297641,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 06:00:00,0.300052778,25.11584506,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 07:00:00,0.3214125,24.85769149,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 08:00:00,0.362818056,24.81064422,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 09:00:00,0.404231944,24.42813199,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 10:00:00,0.401680556,24.53317645,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 11:00:00,0.403159722,23.99463874,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 12:00:00,0.469595833,23.06941947,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 13:00:00,0.495001389,23.00205485,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 14:00:00,0.476352778,22.56510906,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 15:00:00,0.508619444,22.46874127,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 16:00:00,0.538805556,22.05487284,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 17:00:00,0.523906944,20.65239607,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 18:00:00,0.484906944,20.12824525,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 19:00:00,0.498848611,19.68029599,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 20:00:00,0.462713889,19.25434787,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 21:00:00,0.443515278,17.78869148,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 22:00:00,0.474320833,17.72966685,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-23 23:00:00,0.450105556,18.0,46.15645994,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 00:00:00,0.423893056,17.43729726,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 01:00:00,0.436715278,16.95416882,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 02:00:00,0.437616667,16.53994914,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 03:00:00,0.4135875,15.00356881,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 04:00:00,0.4056375,14.39655672,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 05:00:00,0.394786111,13.66710312,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 06:00:00,0.363031944,13.10299936,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 07:00:00,0.359348611,12.46923377,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 08:00:00,0.353772222,11.94197381,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 09:00:00,0.3422375,11.7547301,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 10:00:00,0.34675,11.02120059,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
1986-12-24 11:00:00,0.295283333,10.55623603,47.28913381,169,1986-12-23 16:00:00,-185.0,8.0
