datetime,discharge_cfs,discharge_m3s
2008-08-30 10:00:00+00:00,7900,223.7030881
2008-08-30 11:00:00+00:00,7900,223.7030881
2008-08-30 12:00:00+00:00,7900,223.7030881
2008-08-30 13:00:00+00:00,7920,224.269425
2008-08-30 14:00:00+00:00,7935,224.6941777
2008-08-30 15:00:00+00:00,7935,224.6941777
2008-08-30 16:00:00+00:00,7950,225.1189304
2008-08-30 17:00:00+00:00,7950,225.1189304
2008-08-30 18:00:00+00:00,7965,225.5436831
2008-08-30 19:00:00+00:00,7965,225.5436831
2008-08-30 20:00:00+00:00,7975,225.8268516
2008-08-30 21:00:00+00:00,7970,225.6852673
2008-08-30 22:00:00+00:00,7970,225.6852673
2008-08-30 23:00:00+00:00,7965,225.5436831
2008-08-31 00:00:00+00:00,7955,225.2605146
2008-08-31 01:00:00+00:00,7945,224.9773462
2008-08-31 02:00:00+00:00,7905,223.8446723
2008-08-31 03:00:00+00:00,7890,223.4199196
2008-08-31 04:00:00+00:00,7870,222.8535827
2008-08-31 05:00:00+00:00,7840,222.0040773
2008-08-31 06:00:00+00:00,7800,220.8714034
2008-08-31 07:00:00+00:00,7775,220.1634823
2008-08-31 08:00:00+00:00,7740,219.1723926
2008-08-31 09:00:00+00:00,7705,218.181303
2008-08-31 10:00:00+00:00,7670,217.1902134
2008-08-31 11:00:00+00:00,7630,216.0575395
2008-08-31 12:00:00+00:00,7595,215.0664499
2008-08-31 13:00:00+00:00,7560,214.0753602
2008-08-31 14:00:00+00:00,7535,213.3674391
2008-08-31 15:00:00+00:00,7500,212.3763494
2008-08-31 16:00:00+00:00,7455,211.1020913
2008-08-31 17:00:00+00:00,7415,209.9694175
2008-08-31 18:00:00+00:00,7375,208.8367436
2008-08-31 19:00:00+00:00,7340,207.845654
2008-08-31 20:00:00+00:00,7310,206.9961486
2008-08-31 21:00:00+00:00,7285,206.2882274
2008-08-31 22:00:00+00:00,7235,204.8723851
2008-08-31 23:00:00+00:00,7230,204.7308009
2008-09-01 00:00:00+00:00,7200,203.8812955
2008-09-01 01:00:00+00:00,7170,203.0317901
2008-09-01 02:00:00+00:00,7125,201.757532
2008-09-01 03:00:00+00:00,7080,200.4832739
2008-09-01 04:00:00+00:00,7035,199.2090158
2008-09-01 05:00:00+00:00,6985,197.7931734
2008-09-01 06:00:00+00:00,6930,196.2357469
2008-09-01 07:00:00+00:00,6885,194.9614888
2008-09-01 08:00:00+00:00,6855,194.1119834
2008-09-01 09:00:00+00:00,6825,193.262478
2008-09-01 10:00:00+00:00,6805,192.6961411
2008-09-01 11:00:00+00:00,6790,192.2713884
2008-09-01 12:00:00+00:00,6795,192.4129726
2008-09-01 13:00:00+00:00,6825,193.262478
2008-09-01 14:00:00+00:00,6860,194.2535676
2008-09-01 15:00:00+00:00,6915,195.8109942
2008-09-01 16:00:00+00:00,7025,198.9258473
2008-09-01 17:00:00+00:00,7085,200.6248581
2008-09-01 18:00:00+00:00,7245,205.1555536
2008-09-01 19:00:00+00:00,7590,214.9248656
2008-09-01 20:00:00+00:00,7810,221.1545719
2008-09-01 21:00:00+00:00,7925,224.4110092
2008-09-01 22:00:00+00:00,8025,227.2426939
2008-09-01 23:00:00+00:00,8075,228.6585362
2008-09-02 00:00:00+00:00,8110,229.6496259
2008-09-02 01:00:00+00:00,8115,229.7912101
2008-09-02 02:00:00+00:00,8120,229.9327943
2008-09-02 03:00:00+00:00,8180,231.6318051
2008-09-02 04:00:00+00:00,8235,233.1892317
2008-09-02 05:00:00+00:00,8265,234.0387371
2008-09-02 06:00:00+00:00,8270,234.1803213
2008-09-02 07:00:00+00:00,8285,234.605074
2008-09-02 08:00:00+00:00,8290,234.7466582
2008-09-02 09:00:00+00:00,8285,234.605074
2008-09-02 10:00:00+00:00,8300,235.0298267
2008-09-02 11:00:00+00:00,8295,234.8882425
2008-09-02 12:00:00+00:00,8290,234.7466582
2008-09-02 13:00:00+00:00,8300,235.0298267
2008-09-02 14:00:00+00:00,8290,234.7466582
2008-09-02 15:00:00+00:00,8300,235.0298267
2008-09-02 16:00:00+00:00,8300,235.0298267
2008-09-02 17:00:00+00:00,8300,235.0298267
2008-09-02 18:00:00+00:00,8300,235.0298267
2008-09-02 19:00:00+00:00,8320,235.5961636
2008-09-02 20:00:00+00:00,8325,235.7377479
2008-09-02 21:00:00+00:00,8340,236.1625006
2008-09-02 22:00:00+00:00,8365,236.8704217
2008-09-02 23:00:00+00:00,8400,237.8615114
2008-09-03 00:00:00+00:00,8445,239.1357695
2008-09-03 01:00:00+00:00,8485,240.2684433
2008-09-03 02:00:00+00:00,8540,241.8258699
2008-09-03 03:00:00+00:00,8605,243.6664649
2008-09-03 04:00:00+00:00,8685,245.9318127
2008-09-03 05:00:00+00:00,8780,248.6219131
2008-09-03 06:00:00+00:00,8885,251.595182
2008-09-03 07:00:00+00:00,9010,255.1347878
2008-09-03 08:00:00+00:00,9140,258.8159779
2008-09-03 09:00:00+00:00,9280,262.7803364
2008-09-03 10:00:00+00:00,9440,267.3110318
2008-09-03 11:00:00+00:00,9620,272.4080642
2008-09-03 12:00:00+00:00,9815,277.9298493
2008-09-03 13:00:00+00:00,10035,284.1595556
2008-09-03 14:00:00+00:00,10250,290.2476776
2008-09-03 15:00:00+00:00,10450,295.9110469
2008-09-03 16:00:00+00:00,10650,301.5744162
2008-09-03 17:00:00+00:00,10850,307.2377855
2008-09-03 18:00:00+00:00,11050,312.9011548
2008-09-03 19:00:00+00:00,11250,318.5645242
2008-09-03 20:00:00+00:00,11550,327.0595781
2008-09-03 21:00:00+00:00,11750,332.7229475
2008-09-03 22:00:00+00:00,11950,338.3863168
2008-09-03 23:00:00+00:00,12150,344.0496861
2008-09-04 00:00:00+00:00,12350,349.7130554
2008-09-04 01:00:00+00:00,12650,358.2081094
2008-09-04 02:00:00+00:00,12800,362.4556364
2008-09-04 03:00:00+00:00,12950,366.7031634
2008-09-04 04:00:00+00:00,13150,372.3665327
2008-09-04 05:00:00+00:00,13400,379.4457443
2008-09-04 06:00:00+00:00,13600,385.1091137
2008-09-04 07:00:00+00:00,13850,392.1883253
2008-09-04 08:00:00+00:00,14000,396.4358523
2008-09-04 09:00:00+00:00,14200,402.0992216
2008-09-04 10:00:00+00:00,14400,407.7625909
2008-09-04 11:00:00+00:00,14600,413.4259602
2008-09-04 12:00:00+00:00,14850,420.5051719
2008-09-04 13:00:00+00:00,15000,424.7526989
2008-09-04 14:00:00+00:00,15250,431.8319105
2008-09-04 15:00:00+00:00,15450,437.4952798
2008-09-04 16:00:00+00:00,15650,443.1586492
2008-09-04 17:00:00+00:00,15850,448.8220185
2008-09-04 18:00:00+00:00,16050,454.4853878
2008-09-04 19:00:00+00:00,16300,461.5645994
2008-09-04 20:00:00+00:00,16500,467.2279688
2008-09-04 21:00:00+00:00,16650,471.4754958
2008-09-04 22:00:00+00:00,16850,477.1388651
2008-09-04 23:00:00+00:00,17050,482.8022344
2008-09-05 00:00:00+00:00,17300,489.881446
2008-09-05 01:00:00+00:00,17500,495.5448154
2008-09-05 02:00:00+00:00,17700,501.2081847
2008-09-05 03:00:00+00:00,17850,505.4557117
2008-09-05 04:00:00+00:00,18100,512.5349233
2008-09-05 05:00:00+00:00,18200,515.366608
2008-09-05 06:00:00+00:00,18450,522.4458196
2008-09-05 07:00:00+00:00,18550,525.2775043
2008-09-05 08:00:00+00:00,18650,528.1091889
2008-09-05 09:00:00+00:00,18900,535.1884006
2008-09-05 10:00:00+00:00,19050,539.4359276
2008-09-05 11:00:00+00:00,19250,545.0992969
2008-09-05 12:00:00+00:00,19350,547.9309816
2008-09-05 13:00:00+00:00,19500,552.1785085
2008-09-05 14:00:00+00:00,19700,557.8418779
2008-09-05 15:00:00+00:00,19850,562.0894049
2008-09-05 16:00:00+00:00,20050,567.7527742
2008-09-05 17:00:00+00:00,20300,574.8319858
2008-09-05 18:00:00+00:00,20400,577.6636705
2008-09-05 19:00:00+00:00,20550,581.9111975
2008-09-05 20:00:00+00:00,20800,588.9904091
2008-09-05 21:00:00+00:00,20950,593.2379361
2008-09-05 22:00:00+00:00,21100,597.4854631
2008-09-05 23:00:00+00:00,21200,600.3171478
2008-09-06 00:00:00+00:00,21350,604.5646747
2008-09-06 01:00:00+00:00,21550,610.2280441
2008-09-06 02:00:00+00:00,21750,615.8914134
2008-09-06 03:00:00+00:00,21850,618.723098
2008-09-06 04:00:00+00:00,22050,624.3864674
2008-09-06 05:00:00+00:00,22250,630.0498367
2008-09-06 06:00:00+00:00,22450,635.713206
2008-09-06 07:00:00+00:00,22600,639.960733
2008-09-06 08:00:00+00:00,22750,644.20826
2008-09-06 09:00:00+00:00,22900,648.455787
2008-09-06 10:00:00+00:00,23050,652.7033139
2008-09-06 11:00:00+00:00,23300,659.7825256
2008-09-06 12:00:00+00:00,23400,662.6142103
2008-09-06 13:00:00+00:00,23600,668.2775796
2008-09-06 14:00:00+00:00,23900,676.7726335
2008-09-06 15:00:00+00:00,23950,678.1884759
2008-09-06 16:00:00+00:00,24250,686.6835299
2008-09-06 17:00:00+00:00,24350,689.5152145
2008-09-06 18:00:00+00:00,24500,693.7627415
2008-09-06 19:00:00+00:00,24800,702.2577955
2008-09-06 20:00:00+00:00,24850,703.6736378
2008-09-06 21:00:00+00:00,25150,712.1686918
2008-09-06 22:00:00+00:00,25200,713.5845341
2008-09-06 23:00:00+00:00,25350,717.8320611
2008-09-07 00:00:00+00:00,25550,723.4954304
2008-09-07 01:00:00+00:00,25700,727.7429574
2008-09-07 02:00:00+00:00,25700,727.7429574
2008-09-07 03:00:00+00:00,25950,734.8221691
2008-09-07 04:00:00+00:00,26050,737.6538537
2008-09-07 05:00:00+00:00,,741.9580144
2008-09-07 06:00:00+00:00,,746.2621751
2008-09-07 07:00:00+00:00,,750.5663358
2008-09-07 08:00:00+00:00,,754.8704964
2008-09-07 09:00:00+00:00,,759.1746571
2008-09-07 10:00:00+00:00,,763.4788178
2008-09-07 11:00:00+00:00,,767.7829785
2008-09-07 12:00:00+00:00,,772.0871392
2008-09-07 13:00:00+00:00,,776.3912999
2008-09-07 14:00:00+00:00,,780.6954605
2008-09-07 15:00:00+00:00,,784.9996212
2008-09-07 16:00:00+00:00,,789.3037819
2008-09-07 17:00:00+00:00,,793.6079426
2008-09-07 18:00:00+00:00,,797.9121033
2008-09-07 19:00:00+00:00,,802.216264
2008-09-07 20:00:00+00:00,,806.5204246
2008-09-07 21:00:00+00:00,,810.8245853
2008-09-07 22:00:00+00:00,,815.128746
2008-09-07 23:00:00+00:00,,819.4329067
2008-09-08 00:00:00+00:00,,823.7370674
2008-09-08 01:00:00+00:00,,828.041228
2008-09-08 02:00:00+00:00,,832.3453887
2008-09-08 03:00:00+00:00,,836.6495494
2008-09-08 04:00:00+00:00,,840.9537101
2008-09-08 05:00:00+00:00,29850,845.2578708
2008-09-08 06:00:00+00:00,29900,846.6737131
2008-09-08 07:00:00+00:00,30000,849.5053978
2008-09-08 08:00:00+00:00,30050,850.9212401
2008-09-08 09:00:00+00:00,30250,856.5846094
2008-09-08 10:00:00+00:00,30200,855.1687671
2008-09-08 11:00:00+00:00,30400,860.8321364
2008-09-08 12:00:00+00:00,30500,863.6638211
2008-09-08 13:00:00+00:00,30500,863.6638211
2008-09-08 14:00:00+00:00,30600,866.4955057
2008-09-08 15:00:00+00:00,30700,869.3271904
2008-09-08 16:00:00+00:00,30600,866.4955057
2008-09-08 17:00:00+00:00,30950,876.406402
2008-09-08 18:00:00+00:00,30950,876.406402
2008-09-08 19:00:00+00:00,30800,872.158875
2008-09-08 20:00:00+00:00,31000,877.8222444
2008-09-08 21:00:00+00:00,30950,876.406402
2008-09-08 22:00:00+00:00,31100,880.653929
2008-09-08 23:00:00+00:00,30950,876.406402
2008-09-09 00:00:00+00:00,31050,879.2380867
2008-09-09 01:00:00+00:00,30950,876.406402
2008-09-09 02:00:00+00:00,30900,874.9905597
2008-09-09 03:00:00+00:00,31100,880.653929
2008-09-09 04:00:00+00:00,30950,876.406402
2008-09-09 05:00:00+00:00,31000,877.8222444
2008-09-09 06:00:00+00:00,31000,877.8222444
2008-09-09 07:00:00+00:00,31100,880.653929
2008-09-09 08:00:00+00:00,30950,876.406402
2008-09-09 09:00:00+00:00,31000,877.8222444
2008-09-09 10:00:00+00:00,30950,876.406402
2008-09-09 11:00:00+00:00,30850,873.5747174
2008-09-09 12:00:00+00:00,30900,874.9905597
2008-09-09 13:00:00+00:00,30750,870.7430327
2008-09-09 14:00:00+00:00,30800,872.158875
2008-09-09 15:00:00+00:00,30800,872.158875
2008-09-09 16:00:00+00:00,30950,876.406402
2008-09-09 17:00:00+00:00,30900,874.9905597
2008-09-09 18:00:00+00:00,30600,866.4955057
2008-09-09 19:00:00+00:00,30700,869.3271904
2008-09-09 20:00:00+00:00,30500,863.6638211
2008-09-09 21:00:00+00:00,30450,862.2479787
2008-09-09 22:00:00+00:00,30350,859.4162941
2008-09-09 23:00:00+00:00,30350,859.4162941
2008-09-10 00:00:00+00:00,30350,859.4162941
2008-09-10 01:00:00+00:00,30300,858.0004517
2008-09-10 02:00:00+00:00,30100,852.3370824
2008-09-10 03:00:00+00:00,30150,853.7529247
2008-09-10 04:00:00+00:00,29900,846.6737131
2008-09-10 05:00:00+00:00,29950,848.0895554
2008-09-10 06:00:00+00:00,29900,846.6737131
2008-09-10 07:00:00+00:00,29800,843.8420284
2008-09-10 08:00:00+00:00,29500,835.3469745
2008-09-10 09:00:00+00:00,29600,838.1786591
2008-09-10 10:00:00+00:00,29400,832.5152898
2008-09-10 11:00:00+00:00,29400,832.5152898
2008-09-10 12:00:00+00:00,29400,832.5152898
2008-09-10 13:00:00+00:00,29250,828.2677628
2008-09-10 14:00:00+00:00,29150,825.4360782
2008-09-10 15:00:00+00:00,29250,828.2677628
2008-09-10 16:00:00+00:00,28950,819.7727088
2008-09-10 17:00:00+00:00,28850,816.9410242
2008-09-10 18:00:00+00:00,28700,812.6934972
2008-09-10 19:00:00+00:00,28600,809.8618125
2008-09-10 20:00:00+00:00,28550,808.4459702
2008-09-10 21:00:00+00:00,28400,804.1984432
2008-09-10 22:00:00+00:00,28200,798.5350739
2008-09-10 23:00:00+00:00,28150,797.1192316
2008-09-11 00:00:00+00:00,27950,791.4558622
2008-09-11 01:00:00+00:00,27750,785.7924929
2008-09-11 02:00:00+00:00,27800,787.2083353
2008-09-11 03:00:00+00:00,27550,780.1291236
2008-09-11 04:00:00+00:00,27400,775.8815966
2008-09-11 05:00:00+00:00,27250,771.6340696
2008-09-11 06:00:00+00:00,27100,767.3865426
2008-09-11 07:00:00+00:00,26850,760.307331
2008-09-11 08:00:00+00:00,26700,756.059804
2008-09-11 09:00:00+00:00,26650,754.6439617
2008-09-11 10:00:00+00:00,26550,751.812277
2008-09-11 11:00:00+00:00,26400,747.56475
2008-09-11 12:00:00+00:00,26150,740.4855384
2008-09-11 13:00:00+00:00,25900,733.4063267
2008-09-11 14:00:00+00:00,25800,730.5746421
2008-09-11 15:00:00+00:00,25650,726.3271151
2008-09-11 16:00:00+00:00,25600,724.9112728
2008-09-11 17:00:00+00:00,25300,716.4162188
2008-09-11 18:00:00+00:00,25300,716.4162188
2008-09-11 19:00:00+00:00,24900,705.0894801
2008-09-11 20:00:00+00:00,24850,703.6736378
2008-09-11 21:00:00+00:00,24650,698.0102685
2008-09-11 22:00:00+00:00,24500,693.7627415
2008-09-11 23:00:00+00:00,24300,688.0993722
2008-09-12 00:00:00+00:00,24050,681.0201605
2008-09-12 01:00:00+00:00,23800,673.9409489
2008-09-12 02:00:00+00:00,23650,669.6934219
2008-09-12 03:00:00+00:00,23450,664.0300526
2008-09-12 04:00:00+00:00,23300,659.7825256
2008-09-12 05:00:00+00:00,23000,651.2874716
2008-09-12 06:00:00+00:00,22900,648.455787
2008-09-12 07:00:00+00:00,22650,641.3765753
2008-09-12 08:00:00+00:00,22450,635.713206
2008-09-12 09:00:00+00:00,22300,631.465679
2008-09-12 10:00:00+00:00,22150,627.218152
2008-09-12 11:00:00+00:00,21900,620.1389404
2008-09-12 12:00:00+00:00,21700,614.475571
2008-09-12 13:00:00+00:00,21450,607.3963594
2008-09-12 14:00:00+00:00,21200,600.3171478
2008-09-12 15:00:00+00:00,21100,597.4854631
2008-09-12 16:00:00+00:00,20850,590.4062514
2008-09-12 17:00:00+00:00,20600,583.3270398
2008-09-12 18:00:00+00:00,20450,579.0795128
2008-09-12 19:00:00+00:00,20250,573.4161435
2008-09-12 20:00:00+00:00,20150,570.5844588
2008-09-12 21:00:00+00:00,19950,564.9210895
2008-09-12 22:00:00+00:00,19750,559.2577202
2008-09-12 23:00:00+00:00,19550,553.5943509
2008-09-13 00:00:00+00:00,19350,547.9309816
2008-09-13 01:00:00+00:00,19150,542.2676122
2008-09-13 02:00:00+00:00,18950,536.6042429
2008-09-13 03:00:00+00:00,18600,526.6933466
2008-09-13 04:00:00+00:00,18500,523.861662
2008-09-13 05:00:00+00:00,18250,516.7824503
2008-09-13 06:00:00+00:00,18050,511.119081
2008-09-13 07:00:00+00:00,17850,505.4557117
2008-09-13 08:00:00+00:00,17650,499.7923423
2008-09-13 09:00:00+00:00,17400,492.7131307
2008-09-13 10:00:00+00:00,17100,484.2180767
2008-09-13 11:00:00+00:00,16950,479.9705497
2008-09-13 12:00:00+00:00,16700,472.8913381
2008-09-13 13:00:00+00:00,16500,467.2279688
2008-09-13 14:00:00+00:00,16200,458.7329148
2008-09-13 15:00:00+00:00,16000,453.0695455
2008-09-13 16:00:00+00:00,15750,445.9903338
2008-09-13 17:00:00+00:00,15550,440.3269645
2008-09-13 18:00:00+00:00,15350,434.6635952
2008-09-13 19:00:00+00:00,15150,429.0002259
2008-09-13 20:00:00+00:00,14950,423.3368566
2008-09-13 21:00:00+00:00,14700,416.2576449
2008-09-13 22:00:00+00:00,14500,410.5942756
2008-09-13 23:00:00+00:00,14250,403.5150639
2008-09-14 00:00:00+00:00,14100,399.2675369
2008-09-14 01:00:00+00:00,13950,395.02001
2008-09-14 02:00:00+00:00,13750,389.3566406
2008-09-14 03:00:00+00:00,13550,383.6932713
2008-09-14 04:00:00+00:00,13350,378.029902
2008-09-14 05:00:00+00:00,13150,372.3665327
2008-09-14 06:00:00+00:00,12950,366.7031634
2008-09-14 07:00:00+00:00,12850,363.8714787
2008-09-14 08:00:00+00:00,12650,358.2081094
2008-09-14 09:00:00+00:00,12450,352.5447401
2008-09-14 10:00:00+00:00,12350,349.7130554
2008-09-14 11:00:00+00:00,12150,344.0496861
2008-09-14 12:00:00+00:00,12000,339.8021591
2008-09-14 13:00:00+00:00,11850,335.5546321
2008-09-14 14:00:00+00:00,11650,329.8912628
2008-09-14 15:00:00+00:00,11550,327.0595781
2008-09-14 16:00:00+00:00,11350,321.3962088
2008-09-14 17:00:00+00:00,11150,315.7328395
2008-09-14 18:00:00+00:00,11000,311.4853125
2008-09-14 19:00:00+00:00,10850,307.2377855
2008-09-14 20:00:00+00:00,10750,304.4061009
2008-09-14 21:00:00+00:00,10550,298.7427315
2008-09-14 22:00:00+00:00,10450,295.9110469
2008-09-14 23:00:00+00:00,10350,293.0793622
2008-09-15 00:00:00+00:00,10150,287.4159929
2008-09-15 01:00:00+00:00,10050,284.5843082
2008-09-15 02:00:00+00:00,9925,281.0447024
2008-09-15 03:00:00+00:00,9790,277.2219281
2008-09-15 04:00:00+00:00,9675,273.9654908
2008-09-15 05:00:00+00:00,9535,270.0011323
2008-09-15 06:00:00+00:00,9410,266.4615264
2008-09-15 07:00:00+00:00,9300,263.3466733
2008-09-15 08:00:00+00:00,9185,260.0902359
2008-09-15 09:00:00+00:00,9085,257.2585513
2008-09-15 10:00:00+00:00,8985,254.4268666
2008-09-15 11:00:00+00:00,8875,251.3120135
2008-09-15 12:00:00+00:00,8770,248.3387446
2008-09-15 13:00:00+00:00,8665,245.3654757
2008-09-15 14:00:00+00:00,8555,242.2506226
2008-09-15 15:00:00+00:00,8455,239.4189379
2008-09-15 16:00:00+00:00,8355,236.5872533
2008-09-15 17:00:00+00:00,8255,233.7555686
2008-09-15 18:00:00+00:00,8155,230.923884
2008-09-15 19:00:00+00:00,8075,228.6585362
2008-09-15 20:00:00+00:00,7985,226.11002
2008-09-15 21:00:00+00:00,7905,223.8446723
2008-09-15 22:00:00+00:00,7825,221.5793246
2008-09-15 23:00:00+00:00,7730,218.8892242
2008-09-16 00:00:00+00:00,7650,216.6238764
2008-09-16 01:00:00+00:00,7560,214.0753602
2008-09-16 02:00:00+00:00,7475,211.6684283
2008-09-16 03:00:00+00:00,7390,209.2614963
2008-09-16 04:00:00+00:00,7300,206.7129801
2008-09-16 05:00:00+00:00,7215,204.3060482
2008-09-16 06:00:00+00:00,7140,202.1822847
2008-09-16 07:00:00+00:00,7085,200.6248581
2008-09-16 08:00:00+00:00,7010,198.5010946
2008-09-16 09:00:00+00:00,6955,196.943668
2008-09-16 10:00:00+00:00,6890,195.103073
2008-09-16 11:00:00+00:00,6835,193.5456465
2008-09-16 12:00:00+00:00,6765,191.5634672
2008-09-16 13:00:00+00:00,6700,189.7228722
2008-09-16 14:00:00+00:00,6640,188.0238614
2008-09-16 15:00:00+00:00,6565,185.9000979
2008-09-16 16:00:00+00:00,6490,183.7763344
2008-09-16 17:00:00+00:00,6425,181.9357394
2008-09-16 18:00:00+00:00,6365,180.2367286
2008-09-16 19:00:00+00:00,6310,178.679302
2008-09-16 20:00:00+00:00,6260,177.2634597
2008-09-16 21:00:00+00:00,6210,175.8476173
2008-09-16 22:00:00+00:00,6180,174.9981119
2008-09-16 23:00:00+00:00,6145,174.0070223
2008-09-17 00:00:00+00:00,6105,172.8743484
2008-09-17 01:00:00+00:00,6070,171.8832588
2008-09-17 02:00:00+00:00,6020,170.4674165
2008-09-17 03:00:00+00:00,5980,169.3347426
2008-09-17 04:00:00+00:00,5925,167.7773161
2008-09-17 05:00:00+00:00,5875,166.3614737
2008-09-17 06:00:00+00:00,5835,165.2287999
2008-09-17 07:00:00+00:00,5805,164.3792945
2008-09-17 08:00:00+00:00,5765,163.2466206
2008-09-17 09:00:00+00:00,5745,162.6802837
2008-09-17 10:00:00+00:00,5720,161.9723625
2008-09-17 11:00:00+00:00,5690,161.1228571
2008-09-17 12:00:00+00:00,5660,160.2733517
2008-09-17 13:00:00+00:00,5640,159.7070148
2008-09-17 14:00:00+00:00,5595,158.4327567
2008-09-17 15:00:00+00:00,5550,157.1584986
2008-09-17 16:00:00+00:00,5485,155.3179036
2008-09-17 17:00:00+00:00,5430,153.760477
2008-09-17 18:00:00+00:00,5380,152.3446347
2008-09-17 19:00:00+00:00,5340,151.2119608
2008-09-17 20:00:00+00:00,5305,150.2208712
2008-09-17 21:00:00+00:00,5265,149.0881973
2008-09-17 22:00:00+00:00,5245,148.5218604
2008-09-17 23:00:00+00:00,5215,147.672355
2008-09-18 00:00:00+00:00,5195,147.106018
2008-09-18 01:00:00+00:00,5180,146.6812653
2008-09-18 02:00:00+00:00,5170,146.3980969
2008-09-18 03:00:00+00:00,5160,146.1149284
2008-09-18 04:00:00+00:00,5135,145.4070072
2008-09-18 05:00:00+00:00,,145.5205087
2008-09-18 06:00:00+00:00,,145.6340101
2008-09-18 07:00:00+00:00,,145.7475115
2008-09-18 08:00:00+00:00,,145.8610129
2008-09-18 09:00:00+00:00,,145.9745143
2008-09-18 10:00:00+00:00,,146.0880157
2008-09-18 11:00:00+00:00,,146.2015171
2008-09-18 12:00:00+00:00,,146.3150185
2008-09-18 13:00:00+00:00,,146.4285199
2008-09-18 14:00:00+00:00,,146.5420213
2008-09-18 15:00:00+00:00,,146.6555228
2008-09-18 16:00:00+00:00,,146.7690242
2008-09-18 17:00:00+00:00,,146.8825256
2008-09-18 18:00:00+00:00,,146.996027
2008-09-18 19:00:00+00:00,,147.1095284
2008-09-18 20:00:00+00:00,,147.2230298
2008-09-18 21:00:00+00:00,,147.3365312
2008-09-18 22:00:00+00:00,,147.4500326
2008-09-18 23:00:00+00:00,,147.563534
2008-09-19 00:00:00+00:00,,147.6770354
2008-09-19 01:00:00+00:00,,147.7905369
2008-09-19 02:00:00+00:00,,147.9040383
2008-09-19 03:00:00+00:00,,148.0175397
2008-09-19 04:00:00+00:00,,148.1310411
2008-09-19 05:00:00+00:00,,148.2445425
2008-09-19 06:00:00+00:00,,148.3580439
2008-09-19 07:00:00+00:00,,148.4715453
2008-09-19 08:00:00+00:00,,148.5850467
2008-09-19 09:00:00+00:00,,148.6985481
2008-09-19 10:00:00+00:00,,148.8120495
2008-09-19 11:00:00+00:00,,148.925551
2008-09-19 12:00:00+00:00,,149.0390524
2008-09-19 13:00:00+00:00,,149.1525538
2008-09-19 14:00:00+00:00,,149.2660552
2008-09-19 15:00:00+00:00,,149.3795566
2008-09-19 16:00:00+00:00,,149.493058
2008-09-19 17:00:00+00:00,,149.6065594
2008-09-19 18:00:00+00:00,,149.7200608
2008-09-19 19:00:00+00:00,,149.8335622
2008-09-19 20:00:00+00:00,,149.9470636
2008-09-19 21:00:00+00:00,,150.0605651
2008-09-19 22:00:00+00:00,,150.1740665
2008-09-19 23:00:00+00:00,,150.2875679
2008-09-20 00:00:00+00:00,,150.4010693
2008-09-20 01:00:00+00:00,,150.5145707
2008-09-20 02:00:00+00:00,,150.6280721
2008-09-20 03:00:00+00:00,,150.7415735
2008-09-20 04:00:00+00:00,,150.8550749
2008-09-20 05:00:00+00:00,,150.9685763
2008-09-20 06:00:00+00:00,,151.0820777
2008-09-20 07:00:00+00:00,,151.1955792
2008-09-20 08:00:00+00:00,,151.3090806
2008-09-20 09:00:00+00:00,,151.422582
2008-09-20 10:00:00+00:00,,151.5360834
2008-09-20 11:00:00+00:00,,151.6495848
2008-09-20 12:00:00+00:00,,151.7630862
2008-09-20 13:00:00+00:00,,151.8765876
2008-09-20 14:00:00+00:00,,151.990089
2008-09-20 15:00:00+00:00,,152.1035904
2008-09-20 16:00:00+00:00,,152.2170918
2008-09-20 17:00:00+00:00,,152.3305933
2008-09-20 18:00:00+00:00,,152.4440947
2008-09-20 19:00:00+00:00,,152.5575961
2008-09-20 20:00:00+00:00,,152.6710975
2008-09-20 21:00:00+00:00,,152.7845989
2008-09-20 22:00:00+00:00,,152.8981003
2008-09-20 23:00:00+00:00,,153.0116017
2008-09-21 00:00:00+00:00,,153.1251031
2008-09-21 01:00:00+00:00,,153.2386045
2008-09-21 02:00:00+00:00,,153.3521059
2008-09-21 03:00:00+00:00,,153.4656074
2008-09-21 04:00:00+00:00,,153.5791088
2008-09-21 05:00:00+00:00,,153.6926102
2008-09-21 06:00:00+00:00,,153.8061116
2008-09-21 07:00:00+00:00,,153.919613
2008-09-21 08:00:00+00:00,,154.0331144
2008-09-21 09:00:00+00:00,,154.1466158
2008-09-21 10:00:00+00:00,,154.2601172
2008-09-21 11:00:00+00:00,,154.3736186
2008-09-21 12:00:00+00:00,,154.48712
2008-09-21 13:00:00+00:00,,154.6006215
2008-09-21 14:00:00+00:00,,154.7141229
2008-09-21 15:00:00+00:00,,154.8276243
2008-09-21 16:00:00+00:00,,154.9411257
2008-09-21 17:00:00+00:00,,155.0546271
2008-09-21 18:00:00+00:00,,155.1681285
2008-09-21 19:00:00+00:00,,155.2816299
2008-09-21 20:00:00+00:00,,155.3951313
2008-09-21 21:00:00+00:00,,155.5086327
2008-09-21 22:00:00+00:00,,155.6221341
2008-09-21 23:00:00+00:00,,155.7356356
2008-09-22 00:00:00+00:00,,155.849137
2008-09-22 01:00:00+00:00,,155.9626384
2008-09-22 02:00:00+00:00,,156.0761398
2008-09-22 03:00:00+00:00,,156.1896412
2008-09-22 04:00:00+00:00,,156.3031426
2008-09-22 05:00:00+00:00,,156.416644
2008-09-22 06:00:00+00:00,,156.5301454
